Category,Name,Description,URL,Image URL,Landing Page URL
Sports,The Underdog Newsletter,Underdog stories in sports,https://inboxreads.co/n/the-underdog-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727310362135-388485074.jpg?tr=w-600,f-webp",../l/newsletter/the-underdog-newsletter?source=newsletter-details
Sports,Huddle Up,The business and money behind sports,https://inboxreads.co/n/huddle-up,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727308096627-619471744.jpg?tr=w-600,f-webp",../l/newsletter/huddle-up?source=newsletter-details
Sports,InsideHook,Advice to help you become a generally enviable person,https://inboxreads.co/n/insidehook,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727342576401-191302514.jpg?tr=w-600,f-webp",../l/newsletter/insidehook?source=newsletter-details
Sports,Sportify It,Let's keep talking,https://inboxreads.co/n/sportify-it,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211037691-95924576.jpg?tr=w-600,f-webp",../l/newsletter/sportify-it?source=newsletter-details
Sports,The Pulse,The top stories in sports,https://inboxreads.co/n/the-pulse,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1736440792115-763729248.jpg?tr=w-600,f-webp",../l/newsletter/the-pulse?source=newsletter-details
Sports,Savage Sports,Making sports news fun again.,https://inboxreads.co/n/savage-sports,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727340654504-528709734.jpg?tr=w-600,f-webp",../l/newsletter/savage-sports?source=newsletter-details
Sports,Crisp Bounce Pass,Explore the intersection of basketball & pop culture,https://inboxreads.co/n/crisp-bounce-pass,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727394121499-496011162.jpg?tr=w-600,f-webp",../l/newsletter/crisp-bounce-pass?source=newsletter-details
Sports,The Flyover,Cruise the news. Land the facts.,https://inboxreads.co/n/the-flyover,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727342209111-431316082.jpg?tr=w-600,f-webp",../l/newsletter/the-flyover?source=newsletter-details
Sports,The German Football Weekly,A look into the world of German football,https://inboxreads.co/n/the-german-football-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205861548-559176370.jpg?tr=w-600,f-webp",../l/newsletter/the-german-football-weekly?source=newsletter-details
Sports,Basketball Intelligence,The Best NBA Reporting And Analysis,https://inboxreads.co/n/basketball-intelligence,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209499106-939039042.jpg?tr=w-600,f-webp",../l/newsletter/basketball-intelligence?source=newsletter-details
Sports,Basketball Intelligence,The Day's Best NBA Reporting and Analysis,https://inboxreads.co/n/basketballintelligence,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290481146-522527867.jpg?tr=w-600,f-webp",../l/newsletter/basketballintelligence?source=newsletter-details
Sports,Bettor Secrets,Get sports betting insights and entertainment,https://inboxreads.co/n/bettor-secrets,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206816528-81481109.jpg?tr=w-600,f-webp",../l/newsletter/bettor-secrets?source=newsletter-details
Sports,Axios Sports,Stats & stories that drive the sports world,https://inboxreads.co/n/axios-sports,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290165652-122205655.jpg?tr=w-600,f-webp",../l/newsletter/axios-sports?source=newsletter-details
Sports,Tip News,Your quick & unbiased daily news brief,https://inboxreads.co/n/tip-news,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207505404-839212973.jpg?tr=w-600,f-webp",../l/newsletter/tip-news?source=newsletter-details
Sports,JoeWrote,"Get Curious, from Pugilism to Socialism",https://inboxreads.co/n/joewrote,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207299079-410740788.jpg?tr=w-600,f-webp",../l/newsletter/joewrote?source=newsletter-details
Sports,The NIGHTOUT Newsletter,Find it. Book it. Live it.,https://inboxreads.co/n/nightout-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727394806451-926735906.jpg?tr=w-600,f-webp",../l/newsletter/nightout-newsletter?source=newsletter-details
Sports,The Bookie,Sports Betting Tips Served Daily.,https://inboxreads.co/n/the-bookie,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727468204385-450384357.jpg?tr=w-600,f-webp",../l/newsletter/the-bookie?source=newsletter-details
Sports,Cycling Weekly,"Cycling news, competitions and exclusive offers.",https://inboxreads.co/n/cycling-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727485585628-687102871.jpg?tr=w-600,f-webp",../l/newsletter/cycling-weekly?source=newsletter-details
Sports,Extra Points with Matt Brown,Off-The-Field college sports stories,https://inboxreads.co/n/extra-points-with-matt-brown,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205822109-29128296.jpg?tr=w-600,f-webp",../l/newsletter/extra-points-with-matt-brown?source=newsletter-details
Sports,The Nats Report,Washington Nationals and MLB Headlines Daily,https://inboxreads.co/n/the-nats-report,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728657078002-493164941.jpg?tr=w-600,f-webp",../l/newsletter/the-nats-report?source=newsletter-details
Sports,The Old Man Game Newsletter,Opinions on the NBA world -present and past.,https://inboxreads.co/n/the-old-man-game-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211135351-401935527.jpg?tr=w-600,f-webp",../l/newsletter/the-old-man-game-newsletter?source=newsletter-details
Sports,Elbow Up Youth Baseball,Doing youth baseball better!,https://inboxreads.co/n/elbow-up-youth-baseball,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728657675207-203648233.jpg?tr=w-600,f-webp",../l/newsletter/elbow-up-youth-baseball?source=newsletter-details
Sports,Original Football,Looking at the business and culture of the beautiful game,https://inboxreads.co/n/original-football,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1728741241560-764492665.jpg?tr=w-600,f-webp",../l/newsletter/original-football?source=newsletter-details
Sports,D3Playbook,what's driving the day in NCAA Division III,https://inboxreads.co/n/d3playbook,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209482733-883206320.jpg?tr=w-600,f-webp",../l/newsletter/d3playbook?source=newsletter-details
Sports,Snagged Sports,Keeping up with America's favorite game.,https://inboxreads.co/n/snagged-sports,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204217067-760366861.jpg?tr=w-600,f-webp",../l/newsletter/snagged-sports?source=newsletter-details
Sports,Wake Up Golf,Morning Golf Tips Delivered To Your Inbox!,https://inboxreads.co/n/wake-up-golf,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211327539-316797777.jpg?tr=w-600,f-webp",../l/newsletter/wake-up-golf?source=newsletter-details
Sports,Hockey Strong,Teaching hockey parents and players everything about hockey training,https://inboxreads.co/n/hockey-strong,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200726397-941420477.jpg?tr=w-600,f-webp",../l/newsletter/hockey-strong?source=newsletter-details
Sports,Basketball Poetry,NBA analysis with unnecessary similes,https://inboxreads.co/n/basketball-poetry,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290462473-810710792.jpg?tr=w-600,f-webp",../l/newsletter/basketball-poetry?source=newsletter-details
Sports,GRIDIRON GOLD,Expert NFL Picks & College Football Picks ATS,https://inboxreads.co/n/gridiron-gold,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205249073-431670216.jpg?tr=w-600,f-webp",../l/newsletter/gridiron-gold?source=newsletter-details
Sports,Initial Golf,Golf Culture Content 3 x a week,https://inboxreads.co/n/initial-golf,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211325631-418708231.jpg?tr=w-600,f-webp",../l/newsletter/initial-golf?source=newsletter-details
Sports,Awesome American Sports,Celebrating American sports from the past to the present,https://inboxreads.co/n/awesome-american-sports,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728168824909-167653354.jpg?tr=w-600,f-webp",../l/newsletter/awesome-american-sports?source=newsletter-details
Sports,Coaching Youth Soccer,Helping make better people & better athletes,https://inboxreads.co/n/coaching-youth-soccer,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206307526-659242650.jpg?tr=w-600,f-webp",../l/newsletter/coaching-youth-soccer?source=newsletter-details
Sports,Football Archaeology,Digging Into Football's Past,https://inboxreads.co/n/football-archaeology,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211706315-250851312.jpg?tr=w-600,f-webp",../l/newsletter/football-archaeology?source=newsletter-details
Sports,Boletín de Francys Romero,La actualidad del béisbol en tu correo,https://inboxreads.co/n/boletin-de-francys-romero,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728732428462-967853840.jpg?tr=w-600,f-webp",../l/newsletter/boletin-de-francys-romero?source=newsletter-details
Sports,Football Manager Projects,Chronicling my Football Manager addiction,https://inboxreads.co/n/football-manager-projects,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210479598-996283924.jpg?tr=w-600,f-webp",../l/newsletter/football-manager-projects?source=newsletter-details
Entrepreneurship,The Daily Navigator,A five-minute trip through the news.,https://inboxreads.co/n/the-navigator,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727305241802-331747927.jpg?tr=w-600,f-webp",../l/newsletter/the-navigator?source=newsletter-details
Entrepreneurship,Marketing Secrets,Transform Your Business Just 2 Minutes a Day,https://inboxreads.co/n/marketing-secrets,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727287936370-375891421.jpg?tr=w-600,f-webp",../l/newsletter/marketing-secrets?source=newsletter-details
Entrepreneurship,Starter Story,Learn How People Start Successful Businesses,https://inboxreads.co/n/starter-story,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727306189889-530239641.jpg?tr=w-600,f-webp",../l/newsletter/starter-story?source=newsletter-details
Entrepreneurship,IndieHackers,Get the latest and greatest from IndieHackers,https://inboxreads.co/n/indiehackers,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727307989914-745812611.jpg?tr=w-600,f-webp",../l/newsletter/indiehackers?source=newsletter-details
Entrepreneurship,Scott's Newsletter,Actionable ideas to up-skill your life.,https://inboxreads.co/n/scottdclary-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727306492641-855984714.jpg?tr=w-600,f-webp",../l/newsletter/scottdclary-newsletter?source=newsletter-details
Entrepreneurship,Sifted,"For Europe's startups, innovators, & entrepreneurs",https://inboxreads.co/n/sifted,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727309762229-906954291.jpg?tr=w-600,f-webp",../l/newsletter/sifted?source=newsletter-details
Entrepreneurship,The Ghost Newsletter,Stories & ideas about indie publishing,https://inboxreads.co/n/the-ghost-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727393448376-519222622.jpg?tr=w-600,f-webp",../l/newsletter/the-ghost-newsletter?source=newsletter-details
Entrepreneurship,Curious Creator,Empowering creatives to become business savvy,https://inboxreads.co/n/the-creative-newsletter-by-wishu,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206646204-846481100.jpg?tr=w-600,f-webp",../l/newsletter/the-creative-newsletter-by-wishu?source=newsletter-details
Entrepreneurship,Mindstream,The hottest AI newsletter around,https://inboxreads.co/n/mindstream,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206412690-953586386.jpg?tr=w-600,f-webp",../l/newsletter/mindstream?source=newsletter-details
Entrepreneurship,The Smarter Brain,Bite-Sized Ideas and Tools For Better Habits,https://inboxreads.co/n/the-smarter-brain,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202542762-740155895.jpg?tr=w-600,f-webp",../l/newsletter/the-smarter-brain?source=newsletter-details
Entrepreneurship,The Weekly Index,Exclusive Q&A interviews with startup industry experts,https://inboxreads.co/n/startup-index-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727468155101-156827325.jpg?tr=w-600,f-webp",../l/newsletter/startup-index-newsletter?source=newsletter-details
Entrepreneurship,Psychedelic Alpha,Coverage of the emergent psychedelic industry,https://inboxreads.co/n/psilocybin-alpha,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727217413128-163450396.jpg?tr=w-600,f-webp",../l/newsletter/psilocybin-alpha?source=newsletter-details
Entrepreneurship,Initiator Creator,Once-weekly newsletter for side hustlers,https://inboxreads.co/n/initiator-creator,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205984773-934563776.jpg?tr=w-600,f-webp",../l/newsletter/initiator-creator?source=newsletter-details
Entrepreneurship,The Slice,Become a better founder and maker,https://inboxreads.co/n/the-slice,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727290780008-39515739.jpg?tr=w-600,f-webp",../l/newsletter/the-slice?source=newsletter-details
Entrepreneurship,Joe Procopio,"Real-world startup, tech, product, and leadership advice.",https://inboxreads.co/n/joe-procopio,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211155844-765085319.jpg?tr=w-600,f-webp",../l/newsletter/joe-procopio?source=newsletter-details
Entrepreneurship,Femstreet,"News on women in tech, entrepreneurship and diversity in VC",https://inboxreads.co/n/femstreet,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211101254-937809375.jpg?tr=w-600,f-webp",../l/newsletter/femstreet?source=newsletter-details
Entrepreneurship,SandHill.io,The latest startup theses & insights from 600+ VCs,https://inboxreads.co/n/sandhill-io,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206578527-407809056.jpg?tr=w-600,f-webp",../l/newsletter/sandhill-io?source=newsletter-details
Entrepreneurship,FemWealth,Celebrate Women's Successes,https://inboxreads.co/n/femwealth,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206992141-356486685.jpg?tr=w-600,f-webp",../l/newsletter/femwealth?source=newsletter-details
Entrepreneurship,York IE Newsletter,The Startup Growth Newsletter,https://inboxreads.co/n/york-ie-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209834921-646775522.jpg?tr=w-600,f-webp",../l/newsletter/york-ie-newsletter?source=newsletter-details
Entrepreneurship,Founder Weekly,The best curated content for entrepreneurs.,https://inboxreads.co/n/founder-weekly,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210192613-549933235.jpg?tr=w-600,f-webp",../l/newsletter/founder-weekly?source=newsletter-details
Entrepreneurship,The AI Entrepreneurs,🤖Your 5-minute guide to AI trends and tools!,https://inboxreads.co/n/the-ai-entrepreneurs,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727200545622-872101615.jpg?tr=w-600,f-webp",../l/newsletter/the-ai-entrepreneurs?source=newsletter-details
Entrepreneurship,The Method,The newsletter for business operators,https://inboxreads.co/n/the-method,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728732267396-59343120.jpg?tr=w-600,f-webp",../l/newsletter/the-method?source=newsletter-details
Entrepreneurship,Gad's Newsletter,"Scaling, Supply Chains and the Gig Economy",https://inboxreads.co/n/gads-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210864947-205677370.jpg?tr=w-600,f-webp",../l/newsletter/gads-newsletter?source=newsletter-details
Entrepreneurship,No-Code Exits,How No-Code makers went from 0 to acquired,https://inboxreads.co/n/no-code-exits,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205596765-843186525.jpg?tr=w-600,f-webp",../l/newsletter/no-code-exits?source=newsletter-details
Entrepreneurship,The Rabbit Hole,Take the red pill and see how deep The Rabbit Hole goes,https://inboxreads.co/n/the-rabbit-hole,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206337959-647857817.jpg?tr=w-600,f-webp",../l/newsletter/the-rabbit-hole?source=newsletter-details
Entrepreneurship,RoxSar,feed your creativity,https://inboxreads.co/n/roxsar,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205474291-189757754.jpg?tr=w-600,f-webp",../l/newsletter/roxsar?source=newsletter-details
Entrepreneurship,Dealsflow,Join 200+ investors who buy and sell digital assets for profit. Get exclusive deal alerts & insights,https://inboxreads.co/n/dealsflow,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202398174-893199877.jpg?tr=w-600,f-webp",../l/newsletter/dealsflow?source=newsletter-details
Entrepreneurship,Inside The Copywriter Brain,The right words make all the difference.,https://inboxreads.co/n/inside-the-copywriter-brain,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207986394-655001694.jpg?tr=w-600,f-webp",../l/newsletter/inside-the-copywriter-brain?source=newsletter-details
Entrepreneurship,The SaaS Playbook,The top SaaS resources and best practices,https://inboxreads.co/n/the-saas-playbook,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209389572-14368908.jpg?tr=w-600,f-webp",../l/newsletter/the-saas-playbook?source=newsletter-details
Entrepreneurship,#jesspicks,Curated tips + resources for side hustlers,https://inboxreads.co/n/jesspicks,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210726890-109015946.jpg?tr=w-600,f-webp",../l/newsletter/jesspicks?source=newsletter-details
Entrepreneurship,The Writing Rundown,Get the latest tips on writing content your readers will love.,https://inboxreads.co/n/the-writing-rundown,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206568588-111304304.jpg?tr=w-600,f-webp",../l/newsletter/the-writing-rundown?source=newsletter-details
Entrepreneurship,Today's Note,Grow Your Personal Brand and Business,https://inboxreads.co/n/sincerely-her,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728170450482-378252380.jpg?tr=w-600,f-webp",../l/newsletter/sincerely-her?source=newsletter-details
Entrepreneurship,Beyond 6 Seconds Insider,"Insights from the entrepreneurs, CEOs and other amazing leaders who I interview on my podcast.",https://inboxreads.co/n/beyond-6-seconds-insider,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206654800-201556540.jpg?tr=w-600,f-webp",../l/newsletter/beyond-6-seconds-insider?source=newsletter-details
Entrepreneurship,Path Nine,"Think, work, and live better.",https://inboxreads.co/n/path-nine,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211521371-276897217.jpg?tr=w-600,f-webp",../l/newsletter/path-nine?source=newsletter-details
Entrepreneurship,Thought Leader,Handpicked stories from entrepreneurs,https://inboxreads.co/n/thought-leader,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210395852-215893646.jpg?tr=w-600,f-webp",../l/newsletter/thought-leader?source=newsletter-details
Entrepreneurship,The Tech Bridge,Actionable summaries of the latest of AI and technology,https://inboxreads.co/n/the-tech-bridge,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1729722967817-593646769.jpg?tr=w-600,f-webp",../l/newsletter/the-tech-bridge?source=newsletter-details
Entrepreneurship,The Chase,Practical guides,https://inboxreads.co/n/the-chase,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209210134-716837939.jpg?tr=w-600,f-webp",../l/newsletter/the-chase?source=newsletter-details
Entrepreneurship,Why Join,The Early Employees Community,https://inboxreads.co/n/why-join,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727328000076-499199608.jpg?tr=w-600,f-webp",../l/newsletter/why-join?source=newsletter-details
Entrepreneurship,The Radix Group,Pure Dead Brilliant,https://inboxreads.co/n/the-radix-group,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727208793704-869079205.jpg?tr=w-600,f-webp",../l/newsletter/the-radix-group?source=newsletter-details
Entrepreneurship,Flexiple Tech Talk,"Best of Tech, Entrepreneurship and Startups",https://inboxreads.co/n/flexiple-tech-talk,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205078283-371021727.jpg?tr=w-600,f-webp",../l/newsletter/flexiple-tech-talk?source=newsletter-details
Entrepreneurship,Founderval,Become A Better Founder,https://inboxreads.co/n/founderval,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202850150-92637719.jpg?tr=w-600,f-webp",../l/newsletter/founderval?source=newsletter-details
Entrepreneurship,Axios Login,Tech insights from Silicon Valley and DC,https://inboxreads.co/n/axios-login,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728651603756-267151410.jpg?tr=w-600,f-webp",../l/newsletter/axios-login?source=newsletter-details
Science,1440 Daily Digest,Feed your curiosity & expand your knowledge.,https://inboxreads.co/n/1440-daily-digest,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727905211476-608295489.jpg?tr=w-600,f-webp",../l/newsletter/1440-daily-digest?source=newsletter-details
Science,The Marginalian,"Unmissable articles across creativity, art, & more",https://inboxreads.co/n/brain-pickings,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727304070438-680968144.jpg?tr=w-600,f-webp",../l/newsletter/brain-pickings?source=newsletter-details
Science,The New Happy,The best way to start your day happy,https://inboxreads.co/n/the-new-happy,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728842419298-118720867.jpg?tr=w-600,f-webp",../l/newsletter/the-new-happy?source=newsletter-details
Science,The Orbital Index,"Space: weekly, technical, curated",https://inboxreads.co/n/the-orbital-index,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209809343-662298132.jpg?tr=w-600,f-webp",../l/newsletter/the-orbital-index?source=newsletter-details
Science,Multilarity,Big ideas for the curious & creative,https://inboxreads.co/n/multilarity,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727287904375-3523635.jpg?tr=w-600,f-webp",../l/newsletter/multilarity?source=newsletter-details
Science,Important Not Important,Science for people who give a shit,https://inboxreads.co/n/important-not-important,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207278540-460489027.jpg?tr=w-600,f-webp",../l/newsletter/important-not-important?source=newsletter-details
Science,The Ed's Up,Writing by Ed Wong.,https://inboxreads.co/n/the-eds-up,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210506697-929484038.jpg?tr=w-600,f-webp",../l/newsletter/the-eds-up?source=newsletter-details
Science,Sivv digest,Sivv distills the world's best thinking into actionable insights,https://inboxreads.co/n/sivv-digest,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727210647964-599803545.jpg?tr=w-600,f-webp",../l/newsletter/sivv-digest?source=newsletter-details
Science,Weekly Filet,"The best of the web, every Friday.",https://inboxreads.co/n/weekly-filet,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205509054-873547424.jpg?tr=w-600,f-webp",../l/newsletter/weekly-filet?source=newsletter-details
Science,Superb Owl,"Psychology, Religion, Science, and Technology",https://inboxreads.co/n/superb-owl,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727211812150-241942818.jpg?tr=w-600,f-webp",../l/newsletter/superb-owl?source=newsletter-details
Science,Medical Notes,Digital health in your inbox.,https://inboxreads.co/n/medical-notes,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727203548927-879183750.jpg?tr=w-600,f-webp",../l/newsletter/medical-notes?source=newsletter-details
Science,Year 2049,How technology and design shape the future,https://inboxreads.co/n/year-2049,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1728732214695-205938564.jpg?tr=w-600,f-webp",../l/newsletter/year-2049?source=newsletter-details
Science,Ariyh,3-min practical marketing insights based on science,https://inboxreads.co/n/ariyh,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204277358-513651409.jpg?tr=w-600,f-webp",../l/newsletter/ariyh?source=newsletter-details
Science,Λ-Reading,"Read the word,Read the World.",https://inboxreads.co/n/lambda-reading,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205129337-571322135.jpg?tr=w-600,f-webp",../l/newsletter/lambda-reading?source=newsletter-details
Science,Climate Fwd - New York Times,Climate change and everything it entails,https://inboxreads.co/n/climate-fwd,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727468760146-556278094.jpg?tr=w-600,f-webp",../l/newsletter/climate-fwd?source=newsletter-details
Science,Farview,A bimonthly bookish newsletter.,https://inboxreads.co/n/the-study-newsletter,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727209048231-490157403.jpg?tr=w-600,f-webp",../l/newsletter/the-study-newsletter?source=newsletter-details
Science,The Lunar Dispatch,The latest news—and ruminations—on the Moon.,https://inboxreads.co/n/the-lunar-dispatch,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727287246193-472377858.jpg?tr=w-600,f-webp",../l/newsletter/the-lunar-dispatch?source=newsletter-details
Science,All That is Solid,Politics + Psychology + Philosophy + Misc,https://inboxreads.co/n/all-that-is-solid,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206197397-839365072.jpg?tr=w-600,f-webp",../l/newsletter/all-that-is-solid?source=newsletter-details
Science,The Daily Breather,To breathe or not to breathe...,https://inboxreads.co/n/the-daily-breather,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727205997757-325888243.jpg?tr=w-600,f-webp",../l/newsletter/the-daily-breather?source=newsletter-details
Science,The Present Psychologist Paper,Making mental health visible,https://inboxreads.co/n/the-present-psychologist-paper,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206396868-165551724.jpg?tr=w-600,f-webp",../l/newsletter/the-present-psychologist-paper?source=newsletter-details
Science,💥BLAST!,Interesting things by regular email.,https://inboxreads.co/n/blast,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727208618223-654959645.jpg?tr=w-600,f-webp",../l/newsletter/blast?source=newsletter-details
Science,FemWealth,Celebrate Women's Successes,https://inboxreads.co/n/femwealth,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206992141-356486685.jpg?tr=w-600,f-webp",../l/newsletter/femwealth?source=newsletter-details
Science,SMMRY,Tech essentials in 5 minutes.,https://inboxreads.co/n/smmry,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727204764996-552322072.jpg?tr=w-600,f-webp",../l/newsletter/smmry?source=newsletter-details
Science,The Brainlift,Science-backed tips for a happier life,https://inboxreads.co/n/the-brainlift,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1729625245434-311694699.jpg?tr=w-600,f-webp",../l/newsletter/the-brainlift?source=newsletter-details
Science,Eleanor's Iceberg,The history & science behind fantasy stories.,https://inboxreads.co/n/eleanors-iceberg,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202346762-771687094.jpg?tr=w-600,f-webp",../l/newsletter/eleanors-iceberg?source=newsletter-details
Science,Axios Space,Stories on the science and business of space,https://inboxreads.co/n/axios-space,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/1727944650012-394214475.jpg?tr=w-600,f-webp",../l/newsletter/axios-space?source=newsletter-details
Science,Yesterday In Tech,Catch up on what happened yesterday in tech!,https://inboxreads.co/n/yesterday-in-tech,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727199627553-960267652.jpg?tr=w-600,f-webp",../l/newsletter/yesterday-in-tech?source=newsletter-details
Science,Inky Memo Dispatch,Your monthly fix of stationery wonders,https://inboxreads.co/n/inky-memo-dispatch,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727207004834-303961247.jpg?tr=w-600,f-webp",../l/newsletter/inky-memo-dispatch?source=newsletter-details
Science,The Polymerist,Making sense about news from the chemical industry by a chemist,https://inboxreads.co/n/the-polymerist,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727206203944-834293512.jpg?tr=w-600,f-webp",../l/newsletter/the-polymerist?source=newsletter-details
Science,Prostate Cancer Secrets,Secrets about advanced prostate cancer.,https://inboxreads.co/n/prostate-cancer-secrets,"https://ik.imagekit.io/v6hdo99xkpg/newsletters/snap-1727202305086-567350268.jpg?tr=w-600,f-webp",../l/newsletter/prostate-cancer-secrets?source=newsletter-details
